,company,product_name,url,img_url
154,10001,스낵면,https://www.otokimall.com/front/product/3950,https://cdn.otokimall.com/data/product/list/20241030/1687840967156I14Fl.1hrdpnkj715ps.webp
155,10001,오동통면,https://www.otokimall.com/front/product/3969,https://cdn.otokimall.com/data/product/list/20241030/16789511186359LoTP.vbcdhztxpwdx.webp
156,10001,참깨라면 4종 골라담기,https://www.otokimall.com/front/product/4013,https://cdn.otokimall.com/data/product/list/20241119/1731984120444sE7N2.1hrosouwm5v05.jpg
157,10001,콕콕콕 컵라면 4종 골라담기,https://www.otokimall.com/front/product/4569,https://cdn.otokimall.com/data/product/list/20250610/1749516282601oLLPv.trwvfp7lpjxx.jpg
158,10001,짜슐랭/짜슐랭 용기 125G,https://www.otokimall.com/front/product/4192,https://cdn.otokimall.com/data/product/list/20250207/1752461314563hdexQ.skxu26rnm4ag.jpg
159,10001,라면사리,https://www.otokimall.com/front/product/3951,https://cdn.otokimall.com/data/product/list/20241030/1762241077160Tkkkk.s12rwrdxybed.jpg
160,10001,진라면 순한맛 용기 110G,https://www.otokimall.com/front/product/3195,https://cdn.otokimall.com/data/product/list/20240423/1761894320688XiaQ5.1iut82y7do0o3.jpg
161,10001,진라면 순한맛,https://www.otokimall.com/front/product/5322,https://cdn.otokimall.com/data/product/list/20251031/1760601810970fzqpd.1h7x0jy1xz1wk.jpg
162,10001,짜슐랭 용기/마슐랭 마라탕면/마슐랭 마라샹궈/마라장,https://www.otokimall.com/front/product/3864,https://cdn.otokimall.com/data/product/list/20241002/1727834548681BS7Gf.qhqm7hvj525x.jpg
163,10001,진라면 약간매운맛,https://www.otokimall.com/front/product/4636,https://cdn.otokimall.com/data/product/list/20250626/17567099671337XMQB.r17tk7jjt9b9.jpg
164,10001,열라면,https://www.otokimall.com/front/product/3952,https://cdn.otokimall.com/data/product/list/20241030/16878355592263TXPb.rh7rkf9fe4bn.webp
165,10001,가뿐한끼 곤누들 비빔국수 192G,https://www.otokimall.com/front/product/3182,https://cdn.otokimall.com/data/product/list/20240417/1764644866219AMx6r.1iyq1vnp4rcki.jpg
